CUSTOM_ID,SR_ID
ID-001129,AA00000029075
ID-001129,AA00000029074
ID-001129,AA00000029073
ID-001129,AA00000029072
ID-001129,AA00000029071
ID-001129,AA00000029070
ID-001129,AA00000029069
ID-001129,AA00000029068
ID-001129,AA00000029067
ID-001129,AA00000029066
ID-001129,AA00000029065
ID-001129,AA00000029064
ID-001129,AA00000029063
ID-001129,AA00000029062
ID-002298,AA00000029061
ID-002298,AA00000029060
ID-002298,AA00000029059
ID-000237,AA00000029058
ID-000237,AA00000029057
ID-000237,AA00000029056
ID-000237,AA00000029055
ID-000237,AA00000029054
ID-000237,AA00000029053
ID-000237,AA00000029052
ID-000237,AA00000029051
ID-000237,AA00000029050
ID-000237,AA00000029049
ID-000237,AA00000029048
ID-000237,AA00000029047
ID-000237,AA00000029046
ID-000237,AA00000029045
ID-000237,AA00000029044
ID-000237,AA00000029043
ID-000237,AA00000029042
ID-000237,AA00000029041
ID-000237,AA00000029040
ID-000237,AA00000029039
ID-000237,AA00000029038
ID-000237,AA00000029037
ID-000237,AA00000029036
ID-000237,AA00000029035
ID-000237,AA00000029034
ID-000237,AA00000029033
ID-000237,AA00000029032
ID-000237,AA00000029031
ID-000237,AA00000029030
ID-000237,AA00000029029
ID-000237,AA00000029028
ID-000237,AA00000029027
ID-000237,AA00000029026
ID-000237,AA00000029025
ID-000237,AA00000029024
ID-000237,AA00000029023
ID-000237,AA00000029022
ID-000237,AA00000029021
ID-000237,AA00000029020
ID-000237,AA00000029019
ID-000237,AA00000029018
ID-000237,AA00000029017
ID-000237,AA00000029016
ID-000237,AA00000029015
ID-000237,AA00000029014
ID-000237,AA00000029013
ID-000237,AA00000029012
ID-000237,AA00000029011
ID-000237,AA00000029010
ID-000237,AA00000029009
ID-000237,AA00000029008
ID-004449,AA00000029007
ID-004700,AA00000029006
ID-004700,AA00000029005
ID-002495,AA00000029004
ID-002362,AA00000029003
ID-002362,AA00000029002
ID-002362,AA00000029001
ID-002362,AA00000029000
ID-005245,AA00000028999
ID-000067,AA00000028998
ID-000067,AA00000028997
ID-000067,AA00000028996
ID-000067,AA00000028995
ID-000067,AA00000028994
ID-000067,AA00000028993
ID-000067,AA00000028992
ID-000067,AA00000028991
ID-000067,AA00000028990
ID-000067,AA00000028989
ID-000067,AA00000028988
ID-000067,AA00000028987
ID-000067,AA00000028986
ID-000067,AA00000028985
ID-000067,AA00000028984
ID-000067,AA00000028983
ID-000067,AA00000028982
ID-000067,AA00000028981
ID-000067,AA00000028980
ID-000067,AA00000028979
ID-000067,AA00000028978
ID-000067,AA00000028977
ID-000067,AA00000028976
ID-000067,AA00000028975
ID-000067,AA00000028974
ID-000067,AA00000028973
ID-000067,AA00000028972
ID-000067,AA00000028971
ID-000067,AA00000028970
ID-000067,AA00000028969
ID-000067,AA00000028968
ID-000067,AA00000028967
ID-000067,AA00000028966
ID-000067,AA00000028965
ID-000067,AA00000028964
ID-000067,AA00000028963
ID-000067,AA00000028962
ID-000067,AA00000028961
ID-000067,AA00000028960
ID-000067,AA00000028959
ID-000067,AA00000028958
ID-000067,AA00000028957
ID-000067,AA00000028956
ID-000067,AA00000028955
ID-000067,AA00000028954
ID-000067,AA00000028953
ID-000067,AA00000028952
ID-000067,AA00000028951
ID-000067,AA00000028950
ID-000067,AA00000028949
ID-000067,AA00000028948
ID-000067,AA00000028947
ID-000067,AA00000028946
ID-000067,AA00000028945
ID-003288,AA00000028944
ID-003288,AA00000028943
ID-003288,AA00000028942
ID-003288,AA00000028941
ID-003288,AA00000028940
ID-003288,AA00000028939
ID-003288,AA00000028938
ID-003288,AA00000028937
ID-003288,AA00000028936
ID-003288,AA00000028935
ID-005863,AA00000028934
ID-000798,AA00000028933
ID-000798,AA00000028932
ID-000273,AA00000028931
ID-000273,AA00000028930
ID-000273,AA00000028929
ID-000273,AA00000028928
ID-000273,AA00000028927
ID-000273,AA00000028926
ID-000273,AA00000028925
ID-000273,AA00000028924
ID-000273,AA00000028923
ID-000273,AA00000028922
ID-000273,AA00000028921
ID-000273,AA00000028920
ID-003168,AA00000028919
ID-003168,AA00000028918
ID-003168,AA00000028917
ID-003168,AA00000028916
ID-003168,AA00000028915
ID-003249,AA00000028914
ID-003249,AA00000028913
ID-003249,AA00000028912
ID-003249,AA00000028911
ID-003249,AA00000028910
ID-003249,AA00000028909
ID-003249,AA00000028908
ID-004525,AA00000028907
ID-004525,AA00000028906
ID-004525,AA00000028905
ID-003756,AA00000028904
ID-003756,AA00000028903
ID-002526,AA00000028902
ID-002526,AA00000028901
ID-002526,AA00000028900
ID-002526,AA00000028899
ID-000541,AA00000028898
ID-000541,AA00000028897
ID-000541,AA00000028896
ID-000541,AA00000028895
ID-000541,AA00000028894
ID-000541,AA00000028893
ID-000168,AA00000028892
ID-000168,AA00000028891
ID-000346,AA00000028890
ID-000346,AA00000028889
ID-000346,AA00000028888
ID-000346,AA00000028887
ID-002006,AA00000028886
ID-002006,AA00000028885
ID-000853,AA00000028884
ID-000853,AA00000028883
ID-004349,AA00000028882
ID-004349,AA00000028881
ID-004349,AA00000028880
ID-004349,AA00000028879
ID-004349,AA00000028878
ID-004349,AA00000028877
ID-004404,AA00000028876
ID-004404,AA00000028875
ID-004205,AA00000028874
ID-004205,AA00000028873
ID-003296,AA00000028872
ID-000350,AA00000028871
ID-000350,AA00000028870
ID-000917,AA00000028869
ID-000917,AA00000028868
ID-000917,AA00000028867
ID-000917,AA00000028866
ID-000917,AA00000028865
ID-000917,AA00000028864
ID-000917,AA00000028863
ID-000917,AA00000028862
ID-000917,AA00000028861
ID-004407,AA00000028860
ID-004407,AA00000028859
ID-000834,AA00000028858
ID-000834,AA00000028857
ID-000834,AA00000028856
ID-000834,AA00000028855
ID-000834,AA00000028854
ID-000834,AA00000028853
ID-000834,AA00000028852
ID-000653,AA00000028851
ID-000653,AA00000028850
ID-000653,AA00000028849
ID-000653,AA00000028848
ID-000653,AA00000028847
ID-000653,AA00000028846
ID-000653,AA00000028845
ID-000653,AA00000028844
ID-000653,AA00000028843
ID-000653,AA00000028842
ID-000653,AA00000028841
ID-000653,AA00000028840
ID-000653,AA00000028839
ID-000653,AA00000028838
ID-004188,AA00000028837
ID-002232,AA00000028836
ID-002232,AA00000028835
ID-002232,AA00000028834
ID-002232,AA00000028833
ID-002232,AA00000028832
ID-002232,AA00000028831
ID-003582,AA00000028830
ID-003582,AA00000028829
ID-003582,AA00000028828
ID-003582,AA00000028827
ID-000858,AA00000028826
ID-000858,AA00000028825
ID-003051,AA00000028824
ID-003051,AA00000028823
ID-002074,AA00000028822
ID-002074,AA00000028821
ID-005963,AA00000028820
ID-005649,AA00000028819
ID-004069,AA00000028818
ID-004069,AA00000028817
ID-004069,AA00000028816
ID-003806,AA00000028815
ID-003806,AA00000028814
ID-003806,AA00000028813
ID-003806,AA00000028812
ID-003806,AA00000028811
ID-003806,AA00000028810
ID-003122,AA00000028809
ID-000777,AA00000028808
ID-000777,AA00000028807
ID-000777,AA00000028806
ID-000777,AA00000028805
ID-000777,AA00000028804
ID-000777,AA00000028803
ID-000777,AA00000028802
ID-004642,AA00000028801
ID-003572,AA00000028800
ID-003572,AA00000028799
ID-003572,AA00000028798
ID-003306,AA00000028797
ID-003306,AA00000028796
ID-001317,AA00000028795
ID-001317,AA00000028794
ID-004587,AA00000028793
ID-004587,AA00000028792
ID-004560,AA00000028791
ID-002681,AA00000028790
ID-002681,AA00000028789
ID-002681,AA00000028788
ID-001580,AA00000028787
ID-001580,AA00000028786
ID-001580,AA00000028785
ID-001580,AA00000028784
ID-001580,AA00000028783
ID-004601,AA00000028782
ID-004601,AA00000028781
ID-004601,AA00000028780
ID-004601,AA00000028779
ID-003674,AA00000028778
ID-003674,AA00000028777
ID-003674,AA00000028776
ID-003674,AA00000028775
ID-002451,AA00000028774
ID-002451,AA00000028773
ID-004900,AA00000028772
ID-005722,AA00000028771
ID-004668,AA00000028770
ID-004668,AA00000028769
ID-000189,AA00000028768
ID-000189,AA00000028767
ID-000189,AA00000028766
ID-000189,AA00000028765
ID-005509,AA00000028764
ID-000850,AA00000028763
ID-000850,AA00000028762
ID-001486,AA00000028761
ID-001486,AA00000028760
ID-003990,AA00000028759
ID-003234,AA00000028758
ID-003234,AA00000028757
ID-000209,AA00000028756
ID-000209,AA00000028755
ID-000209,AA00000028754
ID-000209,AA00000028753
ID-000209,AA00000028752
ID-000209,AA00000028751
ID-000209,AA00000028750
ID-000209,AA00000028749
ID-000209,AA00000028748
ID-000209,AA00000028747
ID-000209,AA00000028746
ID-000209,AA00000028745
ID-000209,AA00000028744
ID-000209,AA00000028743
ID-000209,AA00000028742
ID-000209,AA00000028741
ID-000209,AA00000028740
ID-000209,AA00000028739
ID-000209,AA00000028738
ID-000209,AA00000028737
ID-000209,AA00000028736
ID-000209,AA00000028735
ID-000209,AA00000028734
ID-000209,AA00000028733
ID-000209,AA00000028732
ID-000209,AA00000028731
ID-000209,AA00000028730
ID-000209,AA00000028729
ID-000209,AA00000028728
ID-000209,AA00000028727
ID-000209,AA00000028726
ID-000209,AA00000028725
ID-000209,AA00000028724
ID-000209,AA00000028723
ID-000209,AA00000028722
ID-000209,AA00000028721
ID-000209,AA00000028720
ID-000209,AA00000028719
ID-000209,AA00000028718
ID-000209,AA00000028717
ID-000209,AA00000028716
ID-000209,AA00000028715
ID-000209,AA00000028714
ID-000209,AA00000028713
ID-000209,AA00000028712
ID-000209,AA00000028711
ID-000209,AA00000028710
ID-000209,AA00000028709
ID-000209,AA00000028708
ID-000209,AA00000028707
ID-000209,AA00000028706
ID-000209,AA00000028705
ID-000209,AA00000028704
ID-000209,AA00000028703
ID-000209,AA00000028702
ID-000209,AA00000028701
ID-000209,AA00000028700
ID-000209,AA00000028699
ID-000209,AA00000028698
ID-000209,AA00000028697
ID-000209,AA00000028696
ID-000209,AA00000028695
ID-000209,AA00000028694
ID-000209,AA00000028693
ID-000209,AA00000028692
ID-000209,AA00000028691
ID-000209,AA00000028690
ID-000209,AA00000028689
ID-000209,AA00000028688
ID-000209,AA00000028687
ID-000209,AA00000028686
ID-000209,AA00000028685
ID-000209,AA00000028684
ID-000209,AA00000028683
ID-000209,AA00000028682
ID-000209,AA00000028681
ID-000209,AA00000028680
ID-000209,AA00000028679
ID-000209,AA00000028678
ID-000209,AA00000028677
ID-000209,AA00000028676
ID-000209,AA00000028675
ID-000209,AA00000028674
ID-000209,AA00000028673
ID-000209,AA00000028672
ID-000209,AA00000028671
ID-000209,AA00000028670
ID-000209,AA00000028669
ID-000209,AA00000028668
ID-000209,AA00000028667
ID-000209,AA00000028666
ID-000209,AA00000028665
ID-000209,AA00000028664
ID-000209,AA00000028663
ID-000209,AA00000028662
ID-000209,AA00000028661
ID-000209,AA00000028660
ID-000209,AA00000028659
ID-000209,AA00000028658
ID-000209,AA00000028657
ID-000209,AA00000028656
ID-000209,AA00000028655
ID-000209,AA00000028654
ID-000209,AA00000028653
ID-000209,AA00000028652
ID-000209,AA00000028651
ID-000209,AA00000028650
ID-000209,AA00000028649
ID-000209,AA00000028648
ID-000209,AA00000028647
ID-000209,AA00000028646
ID-000209,AA00000028645
ID-000209,AA00000028644
ID-000209,AA00000028643
ID-000209,AA00000028642
ID-000209,AA00000028641
ID-000209,AA00000028640
ID-000209,AA00000028639
ID-000209,AA00000028638
ID-000209,AA00000028637
ID-000209,AA00000028636
ID-000209,AA00000028635
ID-005044,AA00000028634
ID-005044,AA00000028633
ID-002197,AA00000028632
ID-001150,AA00000028631
ID-001150,AA00000028630
ID-003743,AA00000028629
ID-003743,AA00000028628
ID-003743,AA00000028627
ID-003743,AA00000028626
ID-003743,AA00000028625
ID-003743,AA00000028624
ID-003743,AA00000028623
ID-003743,AA00000028622
ID-003743,AA00000028621
ID-003743,AA00000028620
ID-003743,AA00000028619
ID-003743,AA00000028618
ID-003743,AA00000028617
ID-003743,AA00000028616
ID-003743,AA00000028615
ID-003743,AA00000028614
ID-003743,AA00000028613
ID-003743,AA00000028612
ID-003743,AA00000028611
ID-001938,AA00000028610
ID-001938,AA00000028609
ID-001938,AA00000028608
ID-001938,AA00000028607
ID-001938,AA00000028606
ID-001938,AA00000028605
ID-001938,AA00000028604
ID-001938,AA00000028603
ID-001938,AA00000028602
ID-001938,AA00000028601
ID-001938,AA00000028600
ID-001897,AA00000028599
ID-002649,AA00000028598
ID-002649,AA00000028597
ID-004298,AA00000028596
ID-004298,AA00000028595
ID-004298,AA00000028594
ID-004298,AA00000028593
ID-002951,AA00000028592
ID-005619,AA00000028591
ID-003637,AA00000028590
ID-003637,AA00000028589
ID-003085,AA00000028588
ID-003085,AA00000028587
ID-003085,AA00000028586
ID-003333,AA00000028585
ID-003333,AA00000028584
ID-004021,AA00000028583
ID-004021,AA00000028582
ID-000795,AA00000028581
ID-000795,AA00000028580
ID-000795,AA00000028579
ID-000795,AA00000028578
ID-000795,AA00000028577
ID-000795,AA00000028576
ID-000795,AA00000028575
ID-000795,AA00000028574
ID-000795,AA00000028573
ID-000795,AA00000028572
ID-000795,AA00000028571
ID-000795,AA00000028570
ID-000795,AA00000028569
ID-000795,AA00000028568
ID-000795,AA00000028567
ID-000795,AA00000028566
ID-000795,AA00000028565
ID-000795,AA00000028564
ID-000795,AA00000028563
ID-000795,AA00000028562
ID-000795,AA00000028561
ID-000795,AA00000028560
ID-000795,AA00000028559
ID-000795,AA00000028558
ID-000795,AA00000028557
ID-000795,AA00000028556
ID-000795,AA00000028555
ID-000795,AA00000028554
ID-000795,AA00000028553
ID-000795,AA00000028552
ID-000795,AA00000028551
ID-000795,AA00000028550
ID-000795,AA00000028549
ID-000795,AA00000028548
ID-000795,AA00000028547
ID-000795,AA00000028546
ID-000795,AA00000028545
ID-000795,AA00000028544
ID-000795,AA00000028543
ID-000795,AA00000028542
ID-000795,AA00000028541
ID-000795,AA00000028540
ID-000795,AA00000028539
ID-000795,AA00000028538
ID-000795,AA00000028537
ID-000795,AA00000028536
ID-000795,AA00000028535
ID-000795,AA00000028534
ID-000795,AA00000028533
ID-000795,AA00000028532
ID-000795,AA00000028531
ID-000795,AA00000028530
ID-000795,AA00000028529
ID-000795,AA00000028528
ID-000795,AA00000028527
ID-000795,AA00000028526
ID-000795,AA00000028525
ID-000795,AA00000028524
ID-000795,AA00000028523
ID-000795,AA00000028522
ID-000795,AA00000028521
ID-000795,AA00000028520
ID-000795,AA00000028519
ID-000795,AA00000028518
ID-000795,AA00000028517
ID-000795,AA00000028516
ID-000795,AA00000028515
ID-000795,AA00000028514
ID-000795,AA00000028513
ID-000795,AA00000028512
ID-000795,AA00000028511
ID-000795,AA00000028510
ID-000795,AA00000028509
ID-000795,AA00000028508
ID-000795,AA00000028507
ID-000795,AA00000028506
ID-000795,AA00000028505
ID-000795,AA00000028504
ID-000795,AA00000028503
ID-000795,AA00000028502
ID-000795,AA00000028501
ID-000795,AA00000028500
ID-000795,AA00000028499
ID-000795,AA00000028498
ID-000795,AA00000028497
ID-000795,AA00000028496
ID-000795,AA00000028495
ID-000795,AA00000028494
ID-000795,AA00000028493
ID-005027,AA00000028492
ID-001300,AA00000028491
ID-001300,AA00000028490
ID-001656,AA00000028489
ID-001656,AA00000028488
ID-001656,AA00000028487
ID-002615,AA00000028486
ID-002615,AA00000028485
ID-002615,AA00000028484
ID-002615,AA00000028483
ID-002615,AA00000028482
ID-002615,AA00000028481
ID-002615,AA00000028480
ID-002918,AA00000028479
ID-002918,AA00000028478
ID-002918,AA00000028477
ID-002918,AA00000028476
ID-002918,AA00000028475
ID-002918,AA00000028474
ID-002918,AA00000028473
ID-002918,AA00000028472
ID-002918,AA00000028471
ID-001915,AA00000028470
ID-001915,AA00000028469
ID-001915,AA00000028468
ID-001915,AA00000028467
ID-005334,AA00000028466
ID-005334,AA00000028465
ID-005334,AA00000028464
ID-005334,AA00000028463
ID-005334,AA00000028462
ID-005334,AA00000028461
ID-003332,AA00000028460
ID-003332,AA00000028459
ID-003332,AA00000028458
ID-002374,AA00000028457
ID-002374,AA00000028456
ID-002411,AA00000028455
ID-002411,AA00000028454
ID-002411,AA00000028453
ID-002411,AA00000028452
ID-002411,AA00000028451
ID-002411,AA00000028450
ID-003830,AA00000028449
ID-003830,AA00000028448
ID-003159,AA00000028447
ID-003159,AA00000028446
ID-005762,AA00000028445
ID-005771,AA00000028444
ID-005526,AA00000028443
ID-005526,AA00000028442
ID-001062,AA00000028441
ID-001062,AA00000028440
ID-001062,AA00000028439
ID-001062,AA00000028438
ID-001062,AA00000028437
ID-001062,AA00000028436
ID-001062,AA00000028435
ID-001697,AA00000028434
ID-001043,AA00000028433
ID-001043,AA00000028432
ID-001043,AA00000028431
ID-001043,AA00000028430
ID-001043,AA00000028429
ID-001043,AA00000028428
ID-001043,AA00000028427
ID-003346,AA00000028426
ID-003346,AA00000028425
ID-003346,AA00000028424
ID-003346,AA00000028423
ID-003346,AA00000028422
ID-003346,AA00000028421
ID-004328,AA00000028420
ID-004187,AA00000028419
ID-004187,AA00000028418
ID-004187,AA00000028417
ID-004187,AA00000028416
ID-005050,AA00000028415
ID-005326,AA00000028414
ID-005641,AA00000028413
ID-004687,AA00000028412
ID-004687,AA00000028411
ID-003604,AA00000028410
ID-003604,AA00000028409
ID-003604,AA00000028408
ID-003604,AA00000028407
ID-003189,AA00000028406
ID-003189,AA00000028405
ID-003189,AA00000028404
ID-003189,AA00000028403
ID-003189,AA00000028402
ID-003189,AA00000028401
ID-000519,AA00000028400
ID-000519,AA00000028399
ID-000519,AA00000028398
ID-000519,AA00000028397
ID-000519,AA00000028396
ID-000519,AA00000028395
ID-000519,AA00000028394
ID-000519,AA00000028393
ID-000519,AA00000028392
ID-000519,AA00000028391
ID-002489,AA00000028390
ID-002489,AA00000028389
ID-002489,AA00000028388
ID-002489,AA00000028387
ID-002489,AA00000028386
ID-002489,AA00000028385
ID-001122,AA00000028384
ID-001122,AA00000028383
ID-001122,AA00000028382
ID-001122,AA00000028381
ID-001122,AA00000028380
ID-001122,AA00000028379
ID-005028,AA00000028378
ID-003921,AA00000028377
ID-003921,AA00000028376
ID-001431,AA00000028375
ID-001431,AA00000028374
ID-001431,AA00000028373
ID-001431,AA00000028372
ID-001431,AA00000028371
ID-000112,AA00000028370
ID-000112,AA00000028369
ID-000112,AA00000028368
ID-000112,AA00000028367
ID-000112,AA00000028366
ID-000112,AA00000028365
ID-000112,AA00000028364
ID-000112,AA00000028363
ID-000112,AA00000028362
ID-000112,AA00000028361
ID-000112,AA00000028360
ID-000112,AA00000028359
ID-000112,AA00000028358
ID-000112,AA00000028357
ID-000112,AA00000028356
ID-000112,AA00000028355
ID-000112,AA00000028354
ID-000112,AA00000028353
ID-000112,AA00000028352
ID-000112,AA00000028351
ID-000112,AA00000028350
ID-000112,AA00000028349
ID-000112,AA00000028348
ID-000112,AA00000028347
ID-000112,AA00000028346
ID-000112,AA00000028345
ID-000112,AA00000028344
ID-000112,AA00000028343
ID-000112,AA00000028342
ID-000112,AA00000028341
ID-000112,AA00000028340
ID-000112,AA00000028339
ID-000112,AA00000028338
ID-000112,AA00000028337
ID-000112,AA00000028336
ID-000112,AA00000028335
ID-000112,AA00000028334
ID-000112,AA00000028333
ID-000112,AA00000028332
ID-000112,AA00000028331
ID-000112,AA00000028330
ID-000112,AA00000028329
ID-000112,AA00000028328
ID-000112,AA00000028327
ID-000112,AA00000028326
ID-001482,AA00000028325
ID-001482,AA00000028324
ID-001948,AA00000028323
ID-005399,AA00000028322
ID-001024,AA00000028321
ID-001024,AA00000028320
ID-002749,AA00000028319
ID-002749,AA00000028318
ID-001244,AA00000028317
ID-001244,AA00000028316
ID-005030,AA00000028315
ID-003315,AA00000028314
ID-003315,AA00000028313
ID-004731,AA00000028312
ID-004731,AA00000028311
ID-004731,AA00000028310
ID-005127,AA00000028309
ID-003238,AA00000028308
ID-003238,AA00000028307
ID-003238,AA00000028306
ID-003238,AA00000028305
ID-002249,AA00000028304
ID-002249,AA00000028303
ID-005636,AA00000028302
ID-004465,AA00000028301
ID-004465,AA00000028300
ID-004465,AA00000028299
ID-002097,AA00000028298
ID-002097,AA00000028297
ID-002097,AA00000028296
ID-004500,AA00000028295
ID-004500,AA00000028294
ID-005319,AA00000028293
ID-003135,AA00000028292
ID-003135,AA00000028291
ID-001141,AA00000028290
ID-001141,AA00000028289
ID-001141,AA00000028288
ID-005622,AA00000028287
ID-005622,AA00000028286
ID-003463,AA00000028285
ID-002679,AA00000028284
ID-002679,AA00000028283
ID-002679,AA00000028282
ID-002679,AA00000028281
ID-004978,AA00000028280
ID-004978,AA00000028279
ID-004988,AA00000028278
ID-004988,AA00000028277
ID-004724,AA00000028276
ID-004724,AA00000028275
ID-004724,AA00000028274
ID-005390,AA00000028273
ID-001042,AA00000028272
ID-001042,AA00000028271
ID-001042,AA00000028270
ID-001042,AA00000028269
